text,affect,word_count,upper_word_count,ent_word_count,h_count,s_count,a_count,f_count,cons_punct_count
On a train towards the Wharf...and there's signalling problems ,0.000,12.000,0.000,0.083,0.000,0.000,0.000,0.000,2.000
Jelly belly tomorrow we'll meet again ,0.000,7.000,0.000,0.286,0.000,0.000,0.000,0.000,0.000
Closed house last night for work after a UFC fight now opening  work for a kids Christmas party  and I'm his elf tonight ,0.000,26.000,0.077,0.115,0.051,0.000,0.000,0.013,0.000
and tomorrow will be even worse. I feel sorry for the person I take my out on!,2.000,19.000,0.105,0.053,0.000,0.000,0.000,0.000,0.000
Knackered - so what next? Prep for tomorrow  ,0.000,10.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000
Its almost 1 and we are all still in PJ's watching movies. Family time day 2! Oh how I love the Holiday's! :) ,0.000,28.000,0.071,0.107,0.038,0.000,0.000,0.000,0.000
There's always this inside me. I won't open up because everything i'l say could be used against me.,3.000,22.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000
Spent half of my money at the mall today ,1.000,9.000,0.000,0.222,0.013,0.000,0.000,0.000,0.000
I hate it when I catch a wiff of someone elses fart.....,2.000,13.000,0.154,0.000,0.000,0.013,0.000,0.000,4.000
Have a GREAT DAY tweeps!!! Love y'all and live w/ the of Christ today!!!,0.000,21.000,0.095,0.095,0.038,0.000,0.000,0.000,4.000
Deciding on a christmas tree is harder than deciding what we want for dinner ,0.000,14.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Hurray!! Taiji Dolphins safe for one more day!  ,0.000,12.000,0.000,0.167,0.000,0.000,0.000,0.000,1.000
I wasn't good enough for 24hr fitness.. thought they were going to call me at least.. not send me a meaningless rejection email! ,1.000,27.000,0.037,0.037,0.013,0.013,0.000,0.000,2.000
PEACE which surpasses all understanding! And JOY! That disagrees with circumstance :)   ,0.000,15.000,0.133,0.000,0.026,0.000,0.000,0.000,0.000
Wishes her bbffl would text her back ,1.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
have my thousandth sinus infection this year ,0.000,7.000,0.000,0.286,0.000,0.000,0.000,0.013,0.000
About to bomb this physics test ,0.000,6.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
One boring and long night ahead of me :/ ,0.000,9.000,0.000,0.111,0.000,0.013,0.000,0.000,0.000
"When Im not okay, I always tend to spend more than the usual. fvck ",1.000,17.000,0.118,0.000,0.000,0.000,0.000,0.000,0.000
Terra nova is not even on tonight!?!? Ahhhhh! I really can't live without it ... country awards...:),1.000,26.000,0.038,0.077,0.013,0.000,0.000,0.000,4.000
No it doesnt kinda make me mad... IT DOES MAKE ME MAD! ,2.000,15.000,0.333,0.000,0.000,0.026,0.000,0.000,2.000
"My seed carrier, my love, my beautiful Pohiva is flying into the states this month,    ",0.000,19.000,0.000,0.105,0.026,0.000,0.000,0.000,0.000
A runner doesn't mind being told to sit out a week but their biggest fear is being told they won't run again.   ,3.000,26.000,0.038,0.038,0.000,0.013,0.000,0.000,0.000
C'est le moment de l'annee ou mon tan est plus la et je ressemble a un personnage des simpsons  ,1.000,20.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000
What ever happened to dressing nicley for thanksgiving? im the nicest dressed person and im wearing a polo shirt ,1.000,22.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Okay... Last latE nyT!! Hmph! Damn u ThiShY!! LifE nOw staRtZ.. YikeS.. ,1.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000
 sounds amazing as always.. I should really find a way to watch the product,3.000,16.000,0.062,0.000,0.013,0.000,0.000,0.000,1.000
My puppy gets surgery tomorrow. Omg. ): ,1.000,9.000,0.000,0.111,0.000,0.000,0.000,0.013,0.000
Nick-o-teen time. ,0.000,7.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000
My brand new machete needs sharpening after my first shave with it.  ,1.000,14.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000
I'm gonna miss all the Black Friday Commercials.... ,1.000,11.000,0.091,0.091,0.000,0.013,0.000,0.000,3.000
N E V E R LET A BITCH NOR BITCH NIGGA PUT A N Y IN YO <3 -___-,3.000,19.000,0.895,0.000,0.000,0.000,0.000,0.000,0.000
Fucking late for work ,0.000,4.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000
My dog has an ear infection taking to the vet now:( ,1.000,13.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000
Apparently bum fighting has gone the way of the dodo... ,1.000,11.000,0.000,0.000,0.000,0.013,0.000,0.013,2.000
equal opportunity rapping that shit is unreal! ,3.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"It's the first Sunday of Advent. As I do every year, I will be posting an  task every day this month.    ",0.000,27.000,0.074,0.074,0.000,0.000,0.000,0.000,0.000
Actually it seems that anytime I am laughing and enjoying myself the time passes whay to quickly.   ,0.000,19.000,0.053,0.000,0.026,0.000,0.000,0.000,0.000
Lol arieas has a Christmas tree in the bed of his truck. ,0.000,13.000,0.000,0.077,0.013,0.000,0.000,0.000,0.000
Sick to death of useless buses taking the actual piss with their pathetic attempts to stick to the timetable? ,2.000,20.000,0.000,0.000,0.000,0.038,0.000,0.000,0.000
I miss my personal trainer tho. She was the best... Need a new one!,1.000,17.000,0.059,0.000,0.000,0.013,0.000,0.000,2.000
FM jaa volgens mij alleen nog maar headhunterz en gaat Zkr lekkah! (Y),3.000,16.000,0.125,0.000,0.000,0.000,0.000,0.000,0.000
Let it go!!! Just laugh it off and get your strength back! ,0.000,16.000,0.000,0.000,0.013,0.000,0.000,0.000,2.000
If money is your only motive I feel sorry for you.    ,0.000,13.000,0.077,0.000,0.013,0.000,0.000,0.000,0.000
"Joy descends gently upon us like the evening dew, and does not patter down like a hailstorm. Jean Paul ",0.000,21.000,0.000,0.048,0.038,0.000,0.000,0.000,0.000
NOT taking the ACT tomorrow. ,0.000,6.000,0.333,0.167,0.000,0.000,0.000,0.000,0.000
Wishes the history sub would shut the fuck up and let us do our work!! >:/ ,2.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
Opening up a savings account! ,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Yay! Reduced line height in  Finally! ,0.000,9.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"my life is a mess, what is wrong with me? ",1.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"""Your account has been enabled for development. You will now be able to see the Developer menu in the latest Spotify Preview build."" ",0.000,27.000,0.000,0.037,0.000,0.000,0.000,0.000,0.000
Just got an event invite for the last thirsty thursday at Annies till it reopens next year.. ,1.000,18.000,0.000,0.167,0.013,0.000,0.000,0.000,1.000
"Biology 'Mock Mock' in 5 minutes, ",0.000,9.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000
Learning three hard and long chapters of chem for essentially the first time...,0.000,14.000,0.000,0.143,0.000,0.013,0.000,0.000,2.000
HA! Dig me some Panther trickery! Live Cam's casual jaunt before he took off. ,0.000,18.000,0.056,0.056,0.000,0.000,0.000,0.000,0.000
"Slept from like 6:30 to now, so i prolly wont be sleeping tonight. ",0.000,16.000,0.000,0.125,0.013,0.000,0.000,0.000,0.000
"heck, sometimes i think i'm being followed by local police but i don't cause they're probably just protecting my right to protest.",3.000,27.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Heading to campus in the rain to take grad photos ,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Nasty do it for the money factor,3.000,7.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Another crack on this gay phone ,2.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Ohh crap.. I have school tomorrow. ,0.000,8.000,0.125,0.125,0.000,0.000,0.000,0.000,1.000
"my ex is a fucking coward , but i still love him  . . . ",1.000,16.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
"and im cranky , which means every little thing is gonna piss me off at work! ",0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"one class, than coming back for shit loads of homework ",0.000,11.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000
Getting to catch the third period of the blackhawks game ,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Slow cooker sausage casserole for dinner then choc fondue for pudding with catch up telly. And bonus I have a husband off work tmrw ? ,0.000,26.000,0.038,0.038,0.013,0.000,0.000,0.000,0.000
Eagle madness tonight. Have to be there by 4. ,0.000,11.000,0.000,0.273,0.000,0.013,0.000,0.000,0.000
(MIRACLE SCRIPTURE 700 B.C.) Behold the virgin shall conceive and bear a Son and shall call His name Immanuel  Is 7:14    ,0.000,25.000,0.120,0.080,0.013,0.000,0.000,0.013,0.000
No lie:  pizza box actually has a reminder for people to tip their delivery guy. ,1.000,18.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
This things appear to be true but I know for sure its false ,3.000,13.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000
I hate working in the winter. The shop's always really cold. ,1.000,14.000,0.071,0.071,0.000,0.013,0.000,0.000,0.000
"My lil brother just called my hubby a ""dirty red head""... ",1.000,14.000,0.000,0.000,0.013,0.000,0.000,0.000,2.000
 Ur listening to music on ur shuffle and all the songs playing are Adele-like songs. ,1.000,19.000,0.000,0.053,0.038,0.000,0.000,0.000,0.000
I Wana Fight Ah Bitch Jus Too Release All The ,2.000,10.000,0.100,0.000,0.000,0.000,0.000,0.013,0.000
So wide awake working on American Wars papers ,0.000,8.000,0.000,0.125,0.000,0.000,0.000,0.013,0.000
My baby's coming back home today (: ,0.000,8.000,0.000,0.125,0.026,0.000,0.000,0.000,0.000
 you think they are talkin about you but find out it's not you that whole time lol damn would hate that ,3.000,23.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
"oh shit, i may have accidentally just given terrorists an idea. now al qaeda will probably ONLY eat pork on thanksgivings. ",3.000,24.000,0.042,0.000,0.013,0.013,0.000,0.000,0.000
locked in time. just for a moment. reversing fastforward life appears to be a nice alternative!  ,0.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
This weekend is full of laundry and studying.. ,0.000,9.000,0.000,0.111,0.000,0.000,0.000,0.000,1.000
Tomorrow is my last day of class! Then students have their finals on Monday and I'm going to DC w/ about 60 copies to grade.... ,0.000,28.000,0.071,0.179,0.000,0.000,0.000,0.000,3.000
Just shit my pants. Pure gravy 100% ,0.000,9.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000
"Chopping wood with dad today, thought i would lose a limb, my hands were about 6 inches from the chain ahhhh ",3.000,23.000,0.000,0.087,0.000,0.013,0.000,0.000,0.000
"it's a sad day today, the last day of westlife being together, think I'm gonna greet :( ",1.000,22.000,0.045,0.136,0.013,0.013,0.000,0.000,0.000
My stomach is like an endless pit today. Looks like I'll be on the wii for about 4 hours tomorrow ,0.000,22.000,0.045,0.091,0.026,0.000,0.000,0.000,0.000
"This Nigga childish , Dnt fuckin Lauqh at my brother bcuss he gotta problem he cnt help Tf ",1.000,19.000,0.000,0.158,0.013,0.000,0.000,0.000,0.000
"exhausted, now I get to drive back to school ",0.000,10.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000
Pretty sure me and my mom get in a fight every Thanksgiving. ,0.000,13.000,0.000,0.077,0.013,0.000,0.000,0.013,0.000
Best start this 50 mark history question ,0.000,7.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000
why does nailpolish chip after ONE FUCKING DAY. ,2.000,9.000,0.333,0.111,0.000,0.000,0.000,0.000,0.000
"And day drink. Day drink, nap, watch Pawn Stars. Make yr favorite song yr nap alarm. ",0.000,21.000,0.000,0.048,0.013,0.000,0.000,0.013,0.000
"Shame they got a whole band on stage, and they still playing a track too... this is what's wrong with the industry",1.000,25.000,0.000,0.000,0.013,0.013,0.000,0.000,2.000
Super upset that I can't be there to support my basketball girls tonight at their first game. Good luck tonight girls!,1.000,24.000,0.042,0.125,0.026,0.013,0.000,0.000,0.000
"...Do not grieve, for the joy of the LORD is your strength. Nehemiah 8:10  ",0.000,18.000,0.056,0.056,0.013,0.013,0.000,0.000,2.000
I hope u ain't tryna cuff dat broad...There's a lot u don't know bout her. ,1.000,21.000,0.048,0.000,0.013,0.000,0.000,0.000,2.000
Sports banquet tonight ,0.000,3.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000
 decide for my own's sake.. i mean.. i have the freedom to choose you know...  ,1.000,21.000,0.000,0.000,0.013,0.000,0.000,0.000,4.000
Fell in love with God again this morning. Realizing that He loves me just as much today as He did the day I gave my life to Him. ,0.000,30.000,0.033,0.100,0.038,0.000,0.000,0.000,0.000
"You rose from death to victory. You reign in life. Oh majesty, Your name be high and lifted up. Jesus, Jesus alive in us!  ",0.000,31.000,0.000,0.065,0.064,0.013,0.000,0.000,0.000
At least I hope so. My visa is still under assessment ,1.000,12.000,0.083,0.000,0.013,0.000,0.000,0.000,0.000
One of em constsntly callin me private and shit and the other one internet gangster ,1.000,15.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000
Strawberry millions are the best thin evaa! ,1.000,8.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000
Wohoooo only 3 more pages for  then works cited. Guess I'll finish it tomorrow and start on the lovely 10 page paper.,0.000,26.000,0.038,0.154,0.013,0.000,0.000,0.000,0.000
Working or reworking something that I was really grateful to have done...STRETCH. Doggone it.  ,0.000,19.000,0.105,0.000,0.013,0.000,0.000,0.000,2.000
Dress Hanging Off Your Shoulder Barely Sober ,0.000,7.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
"""Strength will rise as we wait upon the Lord''   ",0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"All I wanted was a Monday morning makeover, and my salon is closed. ",1.000,15.000,0.067,0.133,0.013,0.000,0.000,0.000,0.000
"don't you just love when it's pouring rain and you're standing outside, then someone drives by that you know and they give you a ride ",0.000,29.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Enjoy this Day Beautiful World and Planet Earth's wonderful people!!   ,0.000,14.000,0.000,0.143,0.038,0.000,0.000,0.000,1.000
Damn made good time to Reseda. It's good to be early for the unexpected journey. Let's do this. ,3.000,23.000,0.000,0.043,0.026,0.000,0.000,0.000,0.000
Strictly avoid frightening ideas ,3.000,4.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
Going to bed happy after having spent an evening catching up with old girlfriends from middle school. ,0.000,18.000,0.000,0.056,0.013,0.000,0.000,0.000,0.000
"Early night for me, I can feel me and the forklift becoming good friends tomorrow ",0.000,16.000,0.062,0.125,0.026,0.000,0.000,0.000,0.000
women Ooo...Imagine ur Female artiste decide to giv u blowJob inside studio...u nor fit ask for session money again na..Choiii,3.000,26.000,0.000,0.000,0.013,0.000,0.000,0.000,5.000
Usually south park can get me laughing but not today ,1.000,10.000,0.000,0.100,0.013,0.000,0.000,0.000,0.000
"Practice, game, game, practice. 4 straight days of basketball ",0.000,13.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000
The terrifying moment when you can't find your headphones ,3.000,10.000,0.000,0.000,0.000,0.000,0.000,0.013,0.000
I always look a man straight in his eye to show him is nowhere in the area.,3.000,18.000,0.056,0.000,0.000,0.000,0.000,0.000,0.000
I'm sad right about now! God works in mysterious ways! It does not make sense right now but it's all part of gods plans!  ,1.000,30.000,0.033,0.000,0.026,0.013,0.000,0.000,0.000
Strange how when u begin to get what you've always wanted you're scared as hades to completely and totally accept it.  ,3.000,25.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
Studying!!!!!! tomorrow i have my up placement test... ,3.000,15.000,0.000,0.067,0.000,0.000,0.000,0.000,7.000
"Feel like I've been smacked in the face by Enda et al. I could man up if this was it, my limit, the last push. But it's not.  ",2.000,36.000,0.056,0.028,0.013,0.000,0.000,0.000,0.000
Phew - Steve Bruce has parted company with  - my ears will now get a rest from my dear hubby complaining about his beloved team! ,0.000,27.000,0.000,0.037,0.000,0.013,0.000,0.000,0.000
"Life report: toddler has temperature, baby possibly in growth spurt, wife v tired, I have a cold and am just about to walk dog in rain. ",0.000,31.000,0.032,0.000,0.013,0.000,0.000,0.000,0.000
It just had to rain when As I Lay Dying came to town ,1.000,13.000,0.077,0.000,0.000,0.013,0.000,0.000,0.000
is rocking to R.E.M. Around the Sun while working from his home office today.  Sipping coffee and dogs hanging around feet.  ,0.000,25.000,0.040,0.120,0.013,0.013,0.000,0.000,0.000
The only pair of clean socks at my house was high pink and yellow sparkley argyle socks..And i have gym today. ,0.000,24.000,0.000,0.042,0.000,0.000,0.000,0.000,1.000
"welllllp, one more free day/night tomorrow, then serving greedy asses friday-sunday! ",0.000,18.000,0.000,0.167,0.013,0.000,0.000,0.000,0.000
I always get sad when I take my last sip of coffee.  ,1.000,14.000,0.143,0.000,0.000,0.013,0.000,0.000,0.000
"Menina de 11 anos: ""Ai, eu estava pensando em ter um filho. Eu fui lá, e fiz."" - Parabéns, fia! o.o",3.000,30.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000
"Sitting at home, alone, and feeling an overwhelming sense of happiness. If you ask HIM in faith he will grant it in grace. ",0.000,27.000,0.037,0.000,0.051,0.026,0.000,0.000,0.000
Leg 2: GUA to MIA = success. Next Leg: MIA to IAD. Customs and security first. ,0.000,21.000,0.190,0.286,0.013,0.000,0.000,0.000,0.000
Words can't describe how angry i am...it's been a horrible sunday--gr8 way 2 end my week. Not talking to any1 til my 26th bday...,2.000,32.000,0.000,0.094,0.013,0.000,0.000,0.013,4.000
My Christmas Wish...the super selfish one: to have my family in the same place at the same time watching Muppets Christmas Carol.  ,0.000,27.000,0.000,0.074,0.051,0.000,0.000,0.000,2.000
hoy ensaladita con pollo!!! con las bellas  y ,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
Three days of a full house of family....My fruit has been tested! I passed the test...I think :)   ,0.000,24.000,0.083,0.042,0.013,0.000,0.000,0.000,5.000
Leave My Past In The PAST ,0.000,6.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000
Yeaahh I'm not feelin so hot today. I'm thinkin my bed and I are gunna get some one on one today. Arg! I don't wanna get sick. ,1.000,34.000,0.118,0.118,0.000,0.013,0.000,0.000,0.000
"Fav quotes of tonight since 10:00. ""so glad to be home"" ""katelyn are you real?"" ",0.000,21.000,0.000,0.095,0.026,0.000,0.000,0.000,0.000
home from work and got to be up in 4 hours.. ,0.000,12.000,0.000,0.083,0.013,0.000,0.000,0.000,1.000
Oh shit! I can't solve the base! ,2.000,10.000,0.100,0.000,0.000,0.000,0.000,0.000,0.000
thinking about VA Tech... another shooting happened today....  ,1.000,11.000,0.091,0.182,0.000,0.013,0.000,0.000,5.000
You can't beat a bit of Division. Interzone.,0.000,11.000,0.000,0.182,0.000,0.013,0.000,0.000,0.000
"Heard a catchy tune on the radio earlier, forgot to shazam it and now cant remember for the life of me what it went like  ",2.000,28.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
High as hell in monkey joes with my lil bro and his friends ._. ,0.000,14.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000
“No passion so effectually robs the mind of all its powers of acting and reasoning as fear.” — Edmund Burke  ,3.000,24.000,0.000,0.042,0.026,0.013,0.000,0.013,0.000
Great...thanksgiving. mad people in my house for no apparent reason smh -_-,0.000,15.000,0.000,0.000,0.026,0.013,0.000,0.000,2.000
Already sick of today's round of dumbasses and I just got to work. ,0.000,15.000,0.067,0.067,0.000,0.013,0.000,0.000,0.000
"Anyway, time to settle in for a nice plane ride and lots of Russia I reading ",0.000,17.000,0.059,0.059,0.000,0.000,0.000,0.000,0.000
I will be the most disappointed if they actually consider Taylor Swift for the role of Eponine in the movie version of Les Mis.... ,2.000,25.000,0.040,0.120,0.000,0.013,0.000,0.000,3.000
Funeral tomorrow oh gosh! :(,1.000,6.000,0.000,0.167,0.000,0.013,0.000,0.000,0.000
"Omw to my grandpas to pick up my daughter christmas money, then headed to church! S/O to this awesome night service we bout 2 hve:)",0.000,31.000,0.065,0.065,0.051,0.000,0.000,0.000,0.000
False Evidence Appearing Real ,3.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Biz Rules, Wire Frames all done. Now eight hours of cross checking EVERYTHING. ",0.000,16.000,0.062,0.188,0.000,0.000,0.000,0.000,0.000
Ima have the longest day tmr.. Between work n doing all the work I shoulda down ova break.. ,0.000,22.000,0.091,0.045,0.000,0.000,0.000,0.000,2.000
2 hours of sleep in the past 36 hours? ,0.000,10.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000
Christmas radio station. ,0.000,4.000,0.000,0.250,0.013,0.000,0.000,0.000,0.000
Round two of basketball games ,0.000,5.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000
Year end meeting...,0.000,4.000,0.000,0.250,0.000,0.000,0.000,0.000,2.000
Work in 5 hours and I can't sleep ,0.000,9.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000
slowly dying as I attempt to read huck Finn.  ,0.000,11.000,0.091,0.091,0.000,0.013,0.000,0.000,0.000
is this really how im spending my first night of Thanksgiving Break?   ,1.000,15.000,0.000,0.067,0.013,0.000,0.000,0.000,0.000
facebook isnt fucking tumblr you dont just put 'waiting 4 ma gal to come round' with a picture of you posing omfg ,2.000,26.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000
I get the impression im pretty much gonna be ill til around march now ,0.000,16.000,0.062,0.000,0.000,0.013,0.000,0.000,0.000
"Shrek. Ik ben meer voor roze met beetje groen, dan voor groen groen. En ik zie permanent clijsters in fiona. ",0.000,24.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000
"When we got back our home tonight the horror,it was missing a dog in our garden It had jumped the fence!It's a neighbor who found him ",3.000,29.000,0.000,0.069,0.013,0.026,0.000,0.000,0.000
"The Gods heard how amazing my day has been so far, wanted to make it eeeven better so stuck me in an hour long database meeting...",0.000,28.000,0.000,0.071,0.026,0.013,0.000,0.000,2.000
Spending my afternoon brushing the hair of a thousand Barbie dolls. ,0.000,12.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000
"4 hours, 15 eyelets in, 4 bleeding fingers, headache.... finally find the little tool that punches the holes in the fabric for you. ",2.000,28.000,0.000,0.107,0.000,0.013,0.000,0.013,3.000
double period science ,0.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"“You gain strength, courage and confidence by every experience in which you stop to look fear in the face.” Eleanor Roosevelt  ",3.000,26.000,0.000,0.038,0.013,0.013,0.000,0.000,0.000
" ""If you are patient in one moment of anger, you will escape a hundred days of sorrow.""  ",2.000,23.000,0.000,0.087,0.000,0.013,0.000,0.000,0.000
"Finally Mockingjay has arrived! Bad timing, must do finals work ",1.000,12.000,0.000,0.083,0.000,0.000,0.000,0.013,0.000
Marcel you got me in twitter jail! >_M ,0.000,11.000,0.091,0.091,0.000,0.013,0.000,0.000,0.000
Am suddenly feeling that Christmas feeling. ,0.000,7.000,0.000,0.143,0.013,0.000,0.000,0.000,0.000
R.I.P to Patrice O'Neal. A great comic that was taken from us far too soon. A brilliant and talented entertainer. HE WILL BE MISSED! ,1.000,28.000,0.250,0.071,0.038,0.013,0.000,0.000,0.000
God miss high school football ,1.000,5.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000
"wow, six of my ten fingernails broke this week ",1.000,10.000,0.000,0.300,0.000,0.000,0.000,0.000,0.000
One hour of sleep all day and now leaving for a 13 hr shift ,0.000,14.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000
If you've never liked Nickelback then you pretty much wasted most of your life . ,1.000,16.000,0.000,0.062,0.013,0.000,0.000,0.000,0.000
"Got to do the three things i hate the most. washing, tidying and work! ",0.000,17.000,0.000,0.059,0.000,0.013,0.000,0.000,0.000
"Little Sis and her boyfriend are watching Bill and Ted, but they're also snuggling so I'm not welcome. ",1.000,22.000,0.045,0.091,0.026,0.000,0.000,0.000,0.000
Please remember to bring in cans for the families in need this holiday season!   ,0.000,16.000,0.000,0.062,0.038,0.000,0.000,0.000,0.000
Beef roast from mother ,0.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
when i become famous i will make the effort to tweet people back!!! ,2.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
"Rest in peace Mike Greer, I'll miss our nice conversations :( ",1.000,13.000,0.077,0.077,0.013,0.013,0.000,0.000,0.000
Shift finished now for school work ,0.000,6.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000
Oh good lord...struthers v Campbell Friday...my timeline will be filled with how both places are trashy..,0.000,21.000,0.000,0.048,0.013,0.000,0.000,0.000,5.000
Sucks when you don't have wifi and you dont have your cell phone and ou can't get on twitter ,1.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
I truly think that patience is a virtue. Happy that I found happiness in my life. ,0.000,18.000,0.111,0.000,0.026,0.000,0.000,0.000,0.000
"Follow your  You may not make it to the top of the mountain but aim high and work hard.Jeff Morrison, artist   ",0.000,26.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000
I wish there was a forever 21 where I live :( ... or that I had a Visa. ,1.000,19.000,0.158,0.105,0.000,0.000,0.000,0.000,2.000
Food tec exam tomo because I really care about bread production,0.000,11.000,0.091,0.000,0.000,0.000,0.000,0.000,0.000
"""You carried the cross and took my shame, i believe it.& shine your light and amazing grace, i recieve it."" ",0.000,27.000,0.000,0.000,0.038,0.013,0.000,0.000,0.000
Some people will always live there life doing nothing and being sad. ,1.000,13.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
I do not like these days of overwhelming dread ,3.000,9.000,0.111,0.111,0.013,0.026,0.000,0.000,0.000
Hot water bottle..again ,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
What if...? T hw question that is controlling my mind right now ,0.000,14.000,0.071,0.000,0.000,0.000,0.000,0.000,2.000
My Only In Life Is A Wedding Ring,3.000,8.000,0.125,0.000,0.013,0.000,0.000,0.000,0.000
Vegas tomorrow waking up at 4 a.m to go to the airport yeaa :( ,0.000,14.000,0.000,0.214,0.000,0.000,0.000,0.000,0.000
 then  mehh. Get to watch more videos on legalities for nursing home staff. Oh ,0.000,18.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"HOW THE FUCK DID MOVES LIKE JAGGER FIND ITS WAY ON MY IPOD??? ANSWER ME ITUNES, DAMMIT!!! ",2.000,24.000,0.708,0.042,0.013,0.000,0.000,0.000,4.000
Listening to my gospel radio...bouncing off the walls. ,0.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
School shootings need to stop.  I know there is no quick fix to this. But schools are supposed to be safe. ,1.000,25.000,0.040,0.000,0.000,0.013,0.000,0.000,0.000
Ok.just had a wee and someone had pissed on my bathroom floor and its soaked into the bottom of my trousers. ,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
I stop biting my nails for like a week or two then get right back into the habit once I get really irritated again ,0.000,24.000,0.083,0.083,0.013,0.000,0.000,0.000,0.000
Rejoice Always!... 3rd wk of Advent:Joy! May the Joy of knowing our Saviors birth will be celebrated in 2 wks fill your lives today. ,0.000,30.000,0.000,0.100,0.064,0.000,0.000,0.000,2.000
"Dash has been awake for 17 minutes and has already gone to timeout. It's going to be one of ""those"" days. ",0.000,26.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000
going for what ?  you blow up for what ? tf issues on deck i can't deal with it,2.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
When you have to get up to get off the bus but you got comfy in your spot :'( ,1.000,19.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Thank goodness for The Hunger Games to save me from boredom since there's no glee tonight. ,1.000,18.000,0.000,0.111,0.038,0.000,0.000,0.000,0.000
stop playing basketball and become fat,3.000,6.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Carpet skating tonight! ,0.000,4.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000
