text,affect,word_count,upper_word_count,ent_word_count,h_count,s_count,a_count,f_count,cons_punct_count
Praise the  Let songs of break forth. Sing Hallelujah. Praise His name forever more.,0.000,18.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000
Getting ur history on ur computer read aloud would suck! ,3.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
" I was nervous when I submitted my file for another job. I still haven't heard, but ""worst"" thing is no interview. I'm OK. :D",3.000,33.000,0.182,0.000,0.000,0.000,0.000,0.013,0.000
A great day--my 82-year-old mother tried acupuncture for neck and arthritis pain and felt the benefits after her first session!  ,0.000,26.000,0.038,0.077,0.013,0.013,0.000,0.000,0.000
Whoops! You already tweeted that. YES TWITTER IK I WANTED TO TWEET IT AGAIN!!!!!!!!!!!!!!!!!!!!!! ,2.000,38.000,0.237,0.000,0.000,0.000,0.000,0.000,21.000
percuma juara umum sea games tapi di cap sea games yg paling ancur spanjang sejarah ┐(´～`)┌ ,1.000,22.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000
The girl sitting next to me sounds like she's got an enjoyable case of whooping cough. ,0.000,18.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000
"I've had one fantastic day! I cannot fit what went about into 140 characters BUT I will say this, I'm thrilled! ",0.000,27.000,0.185,0.037,0.013,0.000,0.000,0.000,0.000
"and my parents are leaving again, another week of chaos ",0.000,11.000,0.000,0.091,0.000,0.013,0.000,0.000,0.000
Today there is no hot boy in my bus. ,1.000,10.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000
My week is almost guaranteed to be wild. It started at 12:01 a.m. when I realized most of my half-hour special had been deleted. ,0.000,28.000,0.036,0.107,0.013,0.000,0.000,0.000,0.000
I started close reading the book 'night'. i have to close read the whole thing by friday ! -___-,0.000,22.000,0.045,0.045,0.026,0.000,0.000,0.000,0.000
You should have the of losing one's softness in the heart and its hardening.,3.000,16.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000
Bubba making up a song on the keyboard and singing looking at a dvd for words of inspiration ,0.000,18.000,0.000,0.056,0.026,0.000,0.000,0.000,0.000
Demain j'ai juste mon bac blanc mais tout va bien ! ,3.000,11.000,0.000,0.091,0.000,0.000,0.000,0.000,0.000
The trouble with normal is it always gets worse.,1.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
I love going to macdintons all night and being woken up three hours after I've gotten home for a family bike ride ,0.000,23.000,0.087,0.087,0.038,0.000,0.000,0.000,0.000
i think i'll make a rice pudding too   with jam :),0.000,13.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
People that don't know the proper way to use grammar ,2.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"""It's being alive that makes you rich."" ~Notes from The Universe  ",0.000,16.000,0.000,0.062,0.013,0.000,0.000,0.000,0.000
Time for  :))) season 3 ep 8 I think  ,0.000,11.000,0.091,0.091,0.000,0.000,0.000,0.000,0.000
 He who cannot forgive others destroys the bridge over which he himself must pass. ~George Herbert     ,0.000,20.000,0.000,0.050,0.000,0.013,0.000,0.000,0.000
So what's the point of making a bus schedule when they don't even follow it?!? ,2.000,20.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Re-reading Alexander McCall Smith's The No.1 Detective Agency Series.  ,0.000,14.000,0.000,0.071,0.000,0.000,0.000,0.000,0.000
When a guy says he needs a girl to be happy. ,1.000,12.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Sitting next to a room full of personal growth and laughter... ,0.000,12.000,0.000,0.000,0.013,0.000,0.000,0.000,2.000
"Menina de 11 anos: ""Ai, eu estava pensando em ter um filho. Eu fui lá, e fiz."" - Parabéns, fia! o.o",3.000,30.000,0.000,0.067,0.000,0.000,0.000,0.000,0.000
"Oooh man 3 hrs of sleep, stomach ache and  in the very back of a very full plane on which I had to pay for my carry-on. ",0.000,32.000,0.031,0.031,0.000,0.013,0.000,0.000,0.000
Mac Miller was/is so close to me..if I had a car..,1.000,16.000,0.062,0.062,0.013,0.000,0.000,0.000,2.000
No F's! My phone will be turned back on sometime this week. ,0.000,15.000,0.067,0.067,0.000,0.000,0.000,0.000,0.000
I can only hold so much tears back </3!  ,1.000,11.000,0.091,0.000,0.000,0.013,0.000,0.000,0.000
"Good day good day. There I said it, so now it can't be bad. Only good things today to",0.000,23.000,0.043,0.087,0.038,0.000,0.000,0.013,0.000
No amount of time can ever heal the list of your mother ,1.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Got damn. I'm tired of this shit. Bad day and now plans messed up ,0.000,17.000,0.059,0.000,0.000,0.000,0.000,0.013,0.000
Aaahhh!! Im losing followers O_O annd i finally was able reach a 100. ,1.000,17.000,0.118,0.118,0.000,0.013,0.000,0.000,1.000
Ok...laters.. will be checking my Facebook often today... Love to all. be full of  and .. There will be NO ROOM for hate!,0.000,30.000,0.067,0.067,0.013,0.013,0.000,0.000,6.000
Truth be told I miss you....and truth be told I'm lying!  What happened to AAR? :( ,1.000,22.000,0.136,0.045,0.000,0.026,0.000,0.000,3.000
My Other Bestfriends Upset So Now I Gotta Go Beat Her Ass Lmfao ,0.000,14.000,0.071,0.071,0.013,0.026,0.000,0.000,0.000
 your memory decides to erase itself and all your finals. ,2.000,12.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
Rewatching Harry potter 7 part 2 ,1.000,6.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000
Don't wanna sit through an hour of geology. Running on two hours of sleep. Still have to study tonight. ,0.000,23.000,0.000,0.130,0.000,0.000,0.000,0.000,0.000
Wind blowing half a gale and sky's ominously dark. Cue lunch time downpour and insane teen squealing. ,0.000,20.000,0.000,0.050,0.000,0.026,0.000,0.013,0.000
"Bring only good vibes and spread smiles. Little by little, smile by smile we can change the world. ",0.000,21.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000
No more Pulzar FM :( another earthquake victim. Sucks   ,1.000,11.000,0.091,0.000,0.000,0.026,0.000,0.000,0.000
another underachieving week for the fantasy team...,1.000,8.000,0.000,0.125,0.000,0.000,0.000,0.000,2.000
Wa nakapasar akong neighbor sa civil engineering exam :( ,1.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Anxiously;  Achingly  LOVINGLY  Tho firm in His precepts; A contrite and humble heart will receive boundless ,0.000,21.000,0.095,0.000,0.026,0.013,0.000,0.013,0.000
My mom has the day off and I had to go to school today :( this sucks.  ,1.000,19.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000
Down to my final hours of prison break ,1.000,8.000,0.000,0.125,0.000,0.013,0.000,0.000,0.000
I've never had to be at the salon this long. Let's just say going back blonde is a process. ,0.000,23.000,0.043,0.000,0.000,0.013,0.000,0.000,0.000
Congrats Becka! Don’t forget for the next 5 days tell us what brings you for a chance to win some TBS goodies! x,0.000,26.000,0.038,0.115,0.038,0.000,0.000,0.000,0.000
Yaaay finally a7md is back with the screw drivers ,0.000,9.000,0.000,0.111,0.013,0.000,0.000,0.000,0.000
maybe i should stop being weird when im bored in class so people stop laughing at me ,1.000,18.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"1500 words down, only 1000 left to go of my media business coursework ",0.000,14.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000
Fucking fuming!!! Student Finance you cunts!!!!!!  ,2.000,16.000,0.000,0.000,0.000,0.000,0.000,0.000,7.000
"God clearly heard me when I asked Him yesterday to surprise me this week! Grabe talaga love Niya. Im in tears! :"">",0.000,28.000,0.071,0.143,0.038,0.013,0.000,0.000,0.000
WHY IS EVERY CLASS THAT SOUNDS COOL A SOCIAL SCIENCE CORE!!! AHHHH!! I ALREADY HAVE TWO OF YOU!! ,2.000,25.000,0.720,0.040,0.000,0.000,0.000,0.000,4.000
Walking into uni with a heavy heart ,1.000,7.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
I'm Really Not In The Mood For ThanksGiving You Can Eat Whenever ,0.000,13.000,0.077,0.000,0.013,0.000,0.000,0.000,0.000
Lost my Beanie at school and bombed a Spanish quiz ,1.000,10.000,0.000,0.200,0.000,0.026,0.000,0.000,0.000
Season finale of  tonight... ,1.000,6.000,0.000,0.167,0.000,0.000,0.000,0.000,2.000
Digestives with a cup of tea after college ,0.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
this guy just gave us 2 pop reading quizzes..on our three 60pg readings. ,1.000,16.000,0.000,0.125,0.000,0.000,0.000,0.000,1.000
Leaving the beach breaks my heart ,1.000,6.000,0.000,0.000,0.026,0.000,0.000,0.000,0.000
"i'm tired, my knee hurts, i've been up for 20 hours straight, and we lost courtney... ",0.000,22.000,0.000,0.045,0.000,0.026,0.000,0.000,2.000
I kinda wish i was black friday shopping at hot topic and looney tunes right now :/  ,1.000,18.000,0.056,0.056,0.000,0.000,0.000,0.000,0.000
"WE LOST OUR REMOTE, AND CAN'T CHANGE THE TV WiTHOUT iT..SO iTS VH1 FOR US ",1.000,18.000,0.722,0.111,0.000,0.013,0.000,0.000,1.000
"Its funny how a person is in your presence, and you really just want to let them know how you feel.  ",3.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
listening to half the fith floor trip on acid at 2 in the morn ,0.000,14.000,0.000,0.143,0.000,0.000,0.000,0.000,0.000
Northern downpour played right after trade mistakes </3 ,1.000,8.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Yeaahh I'm not feelin so hot today. I'm thinkin my bed and I are gunna get some one on one today. Arg! I don't wanna get sick. ,1.000,34.000,0.118,0.118,0.000,0.013,0.000,0.000,0.000
Another beastin shift ahead of me tomorrow. ,0.000,8.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000
 Take a  out of its environment and you have to claim it to bring submission as  and is only territorial behaviour..,2.000,25.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000
"Had a gr8 time last night! Twitter, Facebook, texts, phone calls, and so more forms of bday wishes! THANKS! ",0.000,26.000,0.038,0.077,0.026,0.000,0.000,0.000,0.000
"Add a little sugar, honey suckle lamb. Couldn't miss with a dozen roses ",0.000,16.000,0.000,0.062,0.000,0.013,0.000,0.000,0.000
Just played the piano for a good 2 hours.... Havent done that in a while! ,0.000,18.000,0.000,0.056,0.026,0.000,0.000,0.000,3.000
I would ROFL right now by my chair has arms so I can't fall off it. ,1.000,18.000,0.167,0.000,0.000,0.000,0.000,0.013,0.000
Oh good lord...struthers v Campbell Friday...my timeline will be filled with how both places are trashy..,0.000,21.000,0.000,0.048,0.013,0.000,0.000,0.000,5.000
That painful moment when you see someone really attractive at a random place and know that you'll never see them again. ,1.000,23.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
have my thousandth sinus infection this year ,0.000,7.000,0.000,0.286,0.000,0.000,0.000,0.013,0.000
My Aunt Stay Drinking Wine ,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Real housewives of Orange County is back! ,0.000,8.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000
Strictly avoid frightening ideas ,3.000,4.000,0.000,0.000,0.000,0.013,0.000,0.000,0.000
"This Nigga childish , Dnt fuckin Lauqh at my brother bcuss he gotta problem he cnt help Tf ",1.000,19.000,0.000,0.158,0.013,0.000,0.000,0.000,0.000
Keep looking at my phone waiting a txt even tho i know I won't get one ,1.000,17.000,0.059,0.000,0.000,0.000,0.000,0.000,0.000
¿Y si lo que quisite evitar con fuerza para otra persona te estuviera pasando a ti sin apenas notarlo? ,3.000,21.000,0.048,0.048,0.000,0.013,0.000,0.000,0.000
"What do you have to share with us this year at Christmas?  Family story, memory?",0.000,19.000,0.000,0.053,0.026,0.013,0.000,0.000,0.000
My school email is full of emails by the Chancellor and other high standing officials of UCR talking about the protests at UC Davis ,3.000,24.000,0.083,0.083,0.000,0.000,0.000,0.000,0.000
"Be truly glad.  There iswonderful joy ahead!""&                                                                - I Peter 1:6 ",0.000,17.000,0.059,0.059,0.026,0.000,0.000,0.000,0.000
"Being ordered upstairs when I'm a celebrity begins, ",0.000,10.000,0.100,0.000,0.013,0.000,0.000,0.000,0.000
Shower lunch and then full afternoon of classesss ,0.000,8.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000
lost my travel mug today ,1.000,5.000,0.000,0.200,0.000,0.013,0.000,0.000,0.000
I guess I'll work on scholarships since I have nothing else to do tonight. ,0.000,16.000,0.188,0.062,0.000,0.000,0.000,0.000,0.000
To each his own.(Suum Cuique)Cicero Celebrate Life  this is your one chance Give a  of    and ,0.000,19.000,0.000,0.105,0.013,0.000,0.000,0.000,0.000
"Oh wow, waking up to my dads weekendly classical music fetish. -_-",0.000,14.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
making more Christmas cookies tomorrow with my aunt. ,0.000,9.000,0.000,0.222,0.013,0.000,0.000,0.000,0.000
banning myself from any l8 nite txtin cos i've got a 300 word german essay to memorise first ,0.000,19.000,0.000,0.105,0.000,0.000,0.000,0.000,0.000
Food is a foreign word in my house ,1.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
can do the hush puppy and step!,3.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
AS Maths is already making me want to throw bricks at things. ,2.000,13.000,0.077,0.000,0.000,0.000,0.000,0.000,0.000
"Sweetpotato pie, scallop potato, lamb! ",0.000,8.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000
even at your darkest moment if you have true joy and peace in your heart! ,0.000,16.000,0.000,0.000,0.038,0.000,0.000,0.000,0.000
Wanting hot chocolate ,1.000,3.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Turkey , porkchops, macaroni, sweet potatoes, greens, cornbread, pasta salad .... :) ",0.000,17.000,0.000,0.059,0.013,0.000,0.000,0.000,3.000
Its 7 and I already feel like something is going to go terribly wrong with today. ,0.000,17.000,0.059,0.118,0.013,0.013,0.000,0.000,0.000
Woke up in a hideous mood. Journey of 4 hours with family.. ,0.000,14.000,0.000,0.071,0.013,0.013,0.000,0.000,1.000
Joy joy joy joy :),0.000,5.000,0.000,0.000,0.051,0.000,0.000,0.000,0.000
Getting ripped off by people that are supposed to help you - sucks. Now it's war. I won't let this one slide. ,2.000,27.000,0.037,0.037,0.000,0.000,0.000,0.013,0.000
Gym then home to revise! ,0.000,6.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"Its crazy how you can tell which city people are departing to, just from the clothes they are wearing...(At the airport again) ",0.000,26.000,0.000,0.000,0.000,0.013,0.000,0.013,2.000
Hid my phone and totally got caught up on lectures! Now I need to finish my paper and practice med calculations ,0.000,22.000,0.045,0.000,0.000,0.000,0.000,0.000,0.000
I officially can't sleep. I hate going to sleep mad... ,2.000,13.000,0.154,0.000,0.000,0.026,0.000,0.000,2.000
"Also, I heard Otis Redding's version of Merry Christmas Baby today and it reminded me that I GET TO LISTEN TO SNOWED IN SOON!!!!!! ",0.000,32.000,0.281,0.094,0.038,0.000,0.000,0.000,5.000
"Just got home from Simons,<33..now time to go to sleep to prepare for a 4 hour practice ",0.000,19.000,0.000,0.053,0.013,0.000,0.000,0.000,1.000
calling Dell to have my laptop adapter replaced. I've been on hold for what seems like forever now ,1.000,20.000,0.050,0.050,0.013,0.000,0.000,0.000,0.000
"Just saw an injured animal still moving in the middle of the road. If I wasn't already a vegetarian, I would be now. ",1.000,27.000,0.074,0.000,0.013,0.013,0.000,0.000,0.000
My hair is going to freeze this morning ,0.000,8.000,0.000,0.125,0.000,0.000,0.000,0.000,0.000
"Okay anon, you've annoyed me. No-one should be told to 'go die' because 'nobody likes them' fuck you.  ",2.000,29.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000
Buzz Funds reset today :D ,0.000,5.000,0.200,0.200,0.000,0.000,0.000,0.000,0.000
So bored and cold... I wish I could cuddle up with someone and watch a movie   ,1.000,18.000,0.111,0.000,0.013,0.000,0.000,0.000,2.000
My twitter isn't working. I'm going to cry ,1.000,11.000,0.091,0.000,0.000,0.013,0.000,0.000,0.000
Having only 30 songs on my phone and one earphone working is doing my absolute nut in!!! ,2.000,20.000,0.000,0.100,0.000,0.000,0.000,0.000,2.000
"How do you react when you find out some heartless, selfish theives have been watching your family? Just waiting. ",2.000,22.000,0.000,0.000,0.013,0.013,0.000,0.000,0.000
Got a lot of people at BUILD today. ,0.000,9.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000
"Seems I discovered a way to consistently crash Visual Studio 2010's web server, ""WebDev.WebServer40.exe has stopped working"". ",0.000,24.000,0.042,0.083,0.000,0.013,0.000,0.000,0.000
chemistry past paper time. ,0.000,5.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Can't believe we feel this way, but please  lose today. And lose badly.   ",1.000,19.000,0.000,0.053,0.013,0.026,0.000,0.013,0.000
Laying in bed with marco and paul jammin to  trying to fall asleep while tons of little kids scream and run around frantically. ,0.000,25.000,0.000,0.040,0.013,0.000,0.000,0.026,0.000
Security guard botched hard ,3.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Today would've been my 4th wedding anniversary. Instead of lamenting, I'm celebrating the birth of a new family baby today. ",0.000,25.000,0.040,0.120,0.051,0.013,0.000,0.000,0.000
"I hate it when my nose is all clogged for no reason, and I'm eating. Makes me wanna cry because, I can't taste the fucking food. ",1.000,32.000,0.094,0.000,0.000,0.026,0.000,0.000,0.000
Actually in the mood for a fight. (and not a sexy play fight either)  ,2.000,18.000,0.000,0.000,0.013,0.000,0.000,0.026,0.000
Grateful for the many teachers and fellow travelers in my life...the right teachers come along most of the time.  ,0.000,23.000,0.000,0.000,0.013,0.000,0.000,0.000,2.000
Welp in 2 hours ill be back in the hell hole warner robins.. :D,0.000,15.000,0.067,0.133,0.000,0.026,0.000,0.000,1.000
So Freakin Happy Rite Now.! Words cant even describe it.! :) ,0.000,16.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
That feeling you get when your prayers have been answered and you hear from the one person you've been longer to hear from.  ,0.000,26.000,0.000,0.038,0.000,0.000,0.000,0.000,0.000
yaay! my brother said he'll play badminton with me tomorrow :D ,0.000,13.000,0.077,0.077,0.038,0.000,0.000,0.000,0.000
is only one letter short of danger......,2.000,8.000,0.000,0.125,0.000,0.013,0.000,0.000,5.000
Holding and meeting my baby cousin for the first time made me feel a little better. <3,0.000,18.000,0.000,0.111,0.013,0.000,0.000,0.000,0.000
SICKIE! Been in Smalls' bed all day. Actively trying to get better by doing nothing...      ,1.000,20.000,0.050,0.100,0.000,0.000,0.000,0.000,2.000
Gotta have a blood test to test for any black mould poisoning. ,0.000,14.000,0.000,0.000,0.000,0.013,0.000,0.013,0.000
So happy this is the last class ima have to hear this piece of shit talking ,0.000,18.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Today is dedicated to astronomy... ,0.000,6.000,0.000,0.167,0.000,0.000,0.000,0.000,2.000
At BJ's pizzokie half peanut butter half oatmeal! forever!,0.000,12.000,0.083,0.250,0.000,0.000,0.000,0.000,0.000
"My heart and mind are with you, Virginia Tech. Stay safe everyone. ",1.000,15.000,0.000,0.067,0.013,0.000,0.000,0.000,0.000
probably just wearing jeans tomorrow... ,1.000,6.000,0.000,0.167,0.000,0.000,0.000,0.000,2.000
"Cheesesteak for dinner; would post a picture, but it's gone (it left quickly). ",0.000,19.000,0.000,0.053,0.000,0.000,0.000,0.000,0.000
Back to math home work! Oh what :),0.000,9.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"Mijn weekend was echt geweldig, Vrijdag kreeg ik te horen dat ik naar RHCP ga :D en ook nog hele weekend bij Luc ",0.000,24.000,0.083,0.167,0.000,0.000,0.000,0.000,0.000
When you want to talk to someone but you have no idea what to talk about. ,1.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"You learned to repress your  as a child, but as an adult,begin to embrace the  of being   ",0.000,23.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
Gotta love how repetitive my day is going to be tomorrow ,0.000,12.000,0.000,0.083,0.013,0.000,0.000,0.000,0.000
Wow the only dude on the team that did goodie right there :hat,1.000,14.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
"You, you had my hopes up and you slaped me in the face. You let her DIE. How? How in the world could you do that to me?  ",2.000,34.000,0.029,0.000,0.013,0.013,0.000,0.000,0.000
Showered and back in my pjs for a day of revision and cramming!!!!!! ,0.000,19.000,0.000,0.053,0.000,0.000,0.000,0.000,5.000
"It’s Friday,  Yesterdays winning message is …..",0.000,11.000,0.000,0.182,0.013,0.000,0.000,0.000,1.000
"Thank you Efrian and Tavo! I'm all settled in with my Guru, Faza. She's a sweetheart. Very happy to continue this journey with her. ",0.000,31.000,0.032,0.097,0.038,0.000,0.000,0.000,0.000
"Grrr I've lost all necessary MicroSD's folders....! Music, pics, videos, wallpapers, my research documents and handbooks for studies! ",2.000,27.000,0.037,0.074,0.013,0.013,0.000,0.000,3.000
"it's a sad day today, the last day of westlife being together, think I'm gonna greet :( ",1.000,22.000,0.045,0.136,0.013,0.013,0.000,0.000,0.000
Tu me juges et me condamnes sans me connaitre... c'est bien pour ça que tu vas me perdre... ;-(( ,1.000,24.000,0.000,0.083,0.000,0.000,0.000,0.000,4.000
That moment where that 24fl oz coors light is as over as your ipod's thanksgiving playlist. ,1.000,18.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
Egyptians abroad is electing rightnow! Thats what I call a step forward to democracy. This is the real optimism :]   ,0.000,24.000,0.042,0.042,0.013,0.000,0.000,0.000,0.000
"I swear to fucking GOD, there's been a lot of shady ass people lately. Ain't got no one to trust but thy self.  no man, no bitch",3.000,34.000,0.059,0.000,0.013,0.000,0.000,0.013,0.000
I'm now scared of small light green leafs bc they look like those nasty praying mantis bugs  ,3.000,19.000,0.053,0.000,0.013,0.000,0.000,0.013,0.000
Yay a two to three hour car ride with my grandparents and a one year old ,0.000,16.000,0.000,0.125,0.013,0.000,0.000,0.000,0.000
2 weeks of hard work for a 6 mi ute presentation ,0.000,11.000,0.000,0.182,0.013,0.000,0.000,0.000,0.000
He left at 9 this morning to go work :( ,1.000,10.000,0.000,0.100,0.000,0.000,0.000,0.000,0.000
Dentist appointment in morning... :(,0.000,6.000,0.000,0.167,0.000,0.000,0.000,0.000,2.000
Ice cream pie!!! ,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000
listening to a bit of roger sanchezz while editing.... ,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000
I forgot the mom dies in hope floats. ,1.000,9.000,0.111,0.000,0.013,0.013,0.000,0.000,0.000
"5 story beautiful freeeeaking townhouses in southend boston.. Be mine. I need to be married into this family, not billy ",1.000,23.000,0.043,0.043,0.038,0.000,0.000,0.000,1.000
Crying is something I don't enjoy. Please dont leave Landen!!!!!!!!!& ,1.000,23.000,0.043,0.043,0.026,0.013,0.000,0.000,8.000
"And, mom thinks I have the flu. So I may or may not show up later. ",1.000,19.000,0.105,0.000,0.000,0.000,0.000,0.000,0.000
I'm gonna miss 2hrs of the Hog game tomorrow due to work. ,1.000,15.000,0.067,0.133,0.000,0.013,0.000,0.000,0.000
Good morning London!! Looking forward to a beautifully blessed day! ,0.000,13.000,0.000,0.154,0.038,0.000,0.000,0.000,1.000
"~all too often, people mistake aggression for  even though the bravest souls among us occupy the weakest bodies.~ ~",3.000,21.000,0.000,0.000,0.013,0.000,0.000,0.013,0.000
"I ain't a clock watcher, but my holiday starts in about an hour. ",0.000,16.000,0.062,0.062,0.013,0.000,0.000,0.000,0.000
"you end things with me because you say you're not ready for a relationship, 3 weeks later you're dating someone?  ",2.000,25.000,0.000,0.040,0.013,0.000,0.000,0.000,0.000
I'm watching hundreds of little kids receive their first bikes. It is overwhelming. ,0.000,16.000,0.062,0.125,0.013,0.013,0.000,0.000,0.000
Little Pigs Too in Peak has closed. ,1.000,8.000,0.000,0.125,0.013,0.000,0.000,0.000,0.000
And i was so happy when i met this 40 year old lady who still played video games. ,0.000,19.000,0.000,0.053,0.026,0.000,0.000,0.000,0.000
My phone's about to die but the charger is light-years away ,1.000,14.000,0.000,0.071,0.000,0.013,0.000,0.000,0.000
The concerts I miss for Alpha Phi Omega. ,1.000,9.000,0.111,0.111,0.000,0.013,0.000,0.000,0.000
To walk into North Linn tuesday and have somebody walk up to me and say 'Hello Jazz Marie'.,3.000,21.000,0.000,0.095,0.000,0.000,0.000,0.000,0.000
no kitty to cuddle with this morning ,1.000,7.000,0.000,0.143,0.013,0.000,0.000,0.000,0.000
Looks like I will not be sleeping tonight thanks to my five hour nap ,0.000,14.000,0.071,0.143,0.026,0.000,0.000,0.000,0.000
daddy's gonna teach me to drive in the snow :/,0.000,12.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Could happily die but wouldn't die happy. ,1.000,9.000,0.000,0.000,0.026,0.026,0.000,0.000,0.000
I would like a blanket cocoa and a movie not a computer and a cubicle... Bye bye vacation besets me!,1.000,22.000,0.045,0.000,0.026,0.000,0.000,0.000,2.000
Rough morning coming back to work on a yucky day after a 4-day weekend... ,1.000,15.000,0.000,0.200,0.000,0.000,0.000,0.000,2.000
Just finished the most EXHAUSTING assignment yet- an intensive lit review of 10 primary sources on PFPS rehab. I feel like passing out. ,0.000,25.000,0.120,0.080,0.013,0.000,0.000,0.000,0.000
Bout to drink da rest of dis vodka ,1.000,8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
X-ray on my leg tomorrow... Great.  ...unless it's a broken bone. ,0.000,19.000,0.053,0.053,0.013,0.013,0.000,0.000,4.000
"We are shaped by our thoughts; we become what we think. When the mind is pure, follows like a shadow that never leaves",0.000,26.000,0.000,0.000,0.013,0.000,0.000,0.000,0.000
I really hate my weekend mornings. Rehearsal from 8:30-4..with a fever ,0.000,16.000,0.062,0.125,0.000,0.013,0.000,0.000,1.000
I guess I have people starting stuff about me. ,0.000,10.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000
I'm getting a narrative on a baby's sleeping habits from the chap next to me ,0.000,17.000,0.059,0.000,0.013,0.000,0.000,0.000,0.000
I need to calm down. Have so much venom inside me ,2.000,12.000,0.083,0.000,0.000,0.000,0.000,0.013,0.000
Hoarders makes me want to become a hoarder serial killer! ,2.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
These hip boots are pissin me off. Too many holes. Theyre filled with water. And too big.... ,0.000,22.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000
People can't understand your busy schedule ,1.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"We have one working internet cable in our room. My roommate says it's hers, and on nights like tonight, wifi is down and I'm screwed. ",2.000,31.000,0.032,0.032,0.013,0.000,0.000,0.000,0.000
Realizing there's no Milk in your house AFTER the cereal was poured <<<<<< ,1.000,19.000,0.053,0.000,0.000,0.000,0.000,0.000,0.000
"cool, there's not shit to eat. ",1.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
Can't wait to give out my Christmas gifts! Love when others are happy! Got 2 more weeks before the Christmas fun can begin!  ,0.000,28.000,0.000,0.107,0.077,0.000,0.000,0.000,0.000
Angry at Angry Birds ,2.000,4.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
"Got the tree up! Now I just have to do the lights, ornaments, and candy canes.....and the rest of the decorations.  ",0.000,28.000,0.036,0.000,0.000,0.000,0.000,0.000,4.000
My mama's on a health craze!! Wheat bread wheat pasta and salad for dinner! ...WHYY?? ,1.000,22.000,0.045,0.000,0.000,0.000,0.000,0.013,4.000
"""Always laugh when you can. It is cheap medicine."" ~ Lord Byron ",0.000,16.000,0.000,0.062,0.013,0.000,0.000,0.000,0.000
"""We watched that movie [Spice Girls] sober!""  ",2.000,13.000,0.000,0.077,0.000,0.000,0.000,0.000,0.000
Anger is the emotional result externalization of our own worth. ,2.000,11.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
