0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
knew,look,nt,feel,alarm, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,paranoid,super,fuck,disgust, , , , , , , , , , , , , , , , , , , , , , , , , , , 
like,have,dark,hair,kind,edgi,differ,nt,want,like,everybodi,nt,want,like,feel,pressur,tan,big,fake,boob,super,long,hair,white, , , , , , , , 
feel,apprehens,go,home,need,pick,coupl,chang,cloth, , , , , , , , , , , , , , , , , , , , , , , 
rememb,feel,unsur,thing,go,paint,happili,surpris,turn, , , , , , , , , , , , , , , , , , , , , , , 
feel,lot,pressur,ride,life,paid, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,indecis,poll,y,p, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,frantic,chaotic,moment, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cri,feel,weird,pinch,sensat,deep,insid,rip,virgin, , , , , , , , , , , , , , , , , , , , , , , 
feel,intimid,someon,aura,plan,studi,situat,care, , , , , , , , , , , , , , , , , , , , , , , , 
feel,scare,anxious,feel,light,happi,laugh,short,moment, , , , , , , , , , , , , , , , , , , , , , , 
think,past,year,brought,way,t,help,feel,overwhelm, , , , , , , , , , , , , , , , , , , , , , , 
come,feel,strang,like,go,room,ve,visit,year, , , , , , , , , , , , , , , , , , , , , , , 
feel,wind,littl,indecis, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,marri,brea, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,student,intimid,feel,threaten,scare,express,frustrat,calm,safe,manner, , , , , , , , , , , , , , , , , , , , 
slight,queasi,feel,vulner, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
buy,feel,slight,reluct,eat,pretti, , , , , , , , , , , , , , , , , , , , , , , , , , 
type,feel,paranoid,close,window,close,curtain, , , , , , , , , , , , , , , , , , , , , , , , , 
emerg,feel,hesit,ask,stupid,question, , , , , , , , , , , , , , , , , , , , , , , , , , 
couldn,t,blame,laura,feel,frighten,frustrat, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,vulner,bite, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
didn,t,feel,got,meant,reluct,open,share,go, , , , , , , , , , , , , , , , , , , , , , , 
feel,shaki, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
find,feel,paranoid,self,diminish,anxieti,ridden, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,assault,titanium,hedgehog, , , , , , , , , , , , , , , , , , , , , , , , , , , 
turn,child,support,paper,feel,hesit, , , , , , , , , , , , , , , , , , , , , , , , , , 
take,solac,feel,alarm,peculiar,person, , , , , , , , , , , , , , , , , , , , , , , , , , 
buyer,feel,hous,sale,distress,sale,feel,pick,song, , , , , , , , , , , , , , , , , , , , , , , 
don,t,feel,nervous,anxious,jack, , , , , , , , , , , , , , , , , , , , , , , , , , 
work,work,start,feel,frantic,like,didn,t,time, , , , , , , , , , , , , , , , , , , , , , , 
feel,strang,light,heart,ve,fail,failur,meaningless,like,wound,ve,taken,wound, , , , , , , , , , , , , , , , , , , 
ini,tiba,list,itu,nambah,unexpect,dengan,deadlin,mepet,pula,weird,thing,don,t,feel,distress, , , , , , , , , , , , , , , , 
enjoy,great,piec,chocol,occasion,bake,treat,longer,feel,helpless, , , , , , , , , , , , , , , , , , , , , , 
feel,vulner,nake, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
got,work,feel,restless,nt,dare,stay,laptop,longer, , , , , , , , , , , , , , , , , , , , , , , 
imagin,kind,feel,suspici,underneath,sky,underneath,sky,think,thought,think,thing,like, , , , , , , , , , , , , , , , , , , 
feel,somewhat,nervous,woke,morn,funni,tummi,feel,gone,disappear,red,letter,box,sent,correct,proof,publish,morn, , , , , , , , , , , , , , 
hate,feel,unsur,someon,feel, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,attack,start,feel,paranoid,sad,t,head, , , , , , , , , , , , , , , , , , , , , , , , 
notic,feel,pressur,excit,product,day,worthi,written,pen,futur,self, , , , , , , , , , , , , , , , , , , , , 
come,know,societi,feel,larg,intimid,unknown, , , , , , , , , , , , , , , , , , , , , , , , , 
chalk,feel,normal,slight,neurot,paranoid,come,work,pretti,told,happen,necess,feel,actual,earn, , , , , , , , , , , , , , , , , 
feel,get,agit,start,basic, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,anim,complet,terrifi,entir,time, , , , , , , , , , , , , , , , , , , , , , , , , 
went,phase,recent,tri,identifi,gamer,feel,weird, , , , , , , , , , , , , , , , , , , , , , , , 
don,t,facebook,day,don,t,feel,uncomfort,irrit, , , , , , , , , , , , , , , , , , , , , , , 
home,meet,class,convers,feel,exclud,fear,attack,isol,outnumb,unheard,held,distanc,stereotyp,fear,size,bodi, , , , , , , , , , , , , , , 
feel,agit,lot,late,pressur,datelin,pile, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,song,sound,bit,weaker,come,song,unsur,feel,total,great,collabor,idea,strong,vocalist, , , , , , , , , , , , , , , , 
feel,suspici,new,lawrenc,photograph,reason, , , , , , , , , , , , , , , , , , , , , , , , , , 
think,peopl,feel,threaten, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
read,half,thread,nt,imagin,feel,hesit,travel,age, , , , , , , , , , , , , , , , , , , , , , , 
usual,feel,pressur,write,hit,s,artist,cailber,s,obvious,want,push,bounderi,littl,bit,surpass, , , , , , , , , , , , , , , , 
feel,intimid,time,start,write,new,stori,said,special,situat,given,gay,marriag,view,issu,affect,huge,number,peopl,unit,state, , , , , , , , , , , 
got,hard,frog,dove,way,underwat,feel,get,agit, , , , , , , , , , , , , , , , , , , , , , , 
place,normal,feel,terrifi,like,want,tri,control,happen,away, , , , , , , , , , , , , , , , , , , , , , 
start,feel,inhibit,cours, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,intimid,financi,profession,lie,bigger, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,hunter,strang,fetish, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
love,love,flame,extinguish,burn,quiet,soul,longer,feel,distress, , , , , , , , , , , , , , , , , , , , , , 
feel,uncertain,entir,thing, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,intimid,nt,given,idea,complet, , , , , , , , , , , , , , , , , , , , , , , , , 
start,feel,shaki,pressur,build,head,feel,heavi,light,time,make,want,crack,neck, , , , , , , , , , , , , , , , , , 
feel,overwhelm,bless,season,life, , , , , , , , , , , , , , , , , , , , , , , , , , , 
like,travel,see,place,feel,agit,product,lengthi,period,time, , , , , , , , , , , , , , , , , , , , , , 
ve,want,gir,thing,feel,insecur,neglect, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,crap,hey,mayb,sleep,help,doubt,worth,chanc, , , , , , , , , , , , , , , , , , , , , , 
think,rlli,prepar,s,feel,scare, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,frantic, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
break,bloodi,wrong,wrong,smug,possibl,asshol,smear,dirti,polit,love,rememb,feel,terrifi,betray, , , , , , , , , , , , , , , , , 
start,hear,site,fbt,site,mate,got,place,exact,want,certain,area,chock,volunt,rough,minut,hour,apart,start,feel,unsur,site, , , , , , , , , , 
feel,like,anxious,state,wonder,s,go,happen, , , , , , , , , , , , , , , , , , , , , , , , 
grow,old,feel,apprehens,surround,rememb,roam,lahor,mind, , , , , , , , , , , , , , , , , , , , , , , 
feel,wimpi,bare,run, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,anxious,research,onlin,happen,neighbor,tree,fall,hous, , , , , , , , , , , , , , , , , , , , , , , 
feel,element,provoc,excus,distress,let,temper,slip,way,said, , , , , , , , , , , , , , , , , , , , , , 
prepar,mental,prepar,scari,spent,coupl,day,feel,scare,possil,keep,check,proud,keep,calm,earlier, , , , , , , , , , , , , , , , 
feel,anxieti,freak,notion,nurs,doubt,honest,thought,nt,believ, , , , , , , , , , , , , , , , , , , , , , 
drove,away,today,feel,overwhelm,news,heard,trillion,time,news,heart,know, , , , , , , , , , , , , , , , , , , , 
leav,food,rehab,feel,shaki,secur,littl,giddi, , , , , , , , , , , , , , , , , , , , , , , , 
feel,pretti,terrifi,overwhelm,excit,motiv, , , , , , , , , , , , , , , , , , , , , , , , , , 
know,think,cuz,like,said,feel,neurot,pain,psychoanalyz,commerci,aim,kid, , , , , , , , , , , , , , , , , , , , 
don,t,feel,particular,tortur, , , , , , , , , , , , , , , , , , , , , , , , , , , 
encourag,lesson,rememb,feel,uncertain,water, , , , , , , , , , , , , , , , , , , , , , , , , , 
think,thought,return,home,feel,distress,stay,temp, , , , , , , , , , , , , , , , , , , , , , , , 
feel,fear,think,choos,road,templ,insid,insid,heart,hang, , , , , , , , , , , , , , , , , , , , , , 
feel,timid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,weird,butterfli,happi,return,research,love, , , , , , , , , , , , , , , , , , , , , , , , , 
happi,chapter,feel,unsur,fix, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens,bit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
admit,point,feel,littl,skeptic,guard,didn,t,believ,didn,t,want,hope,soon,know,decis,hand, , , , , , , , , , , , , , , 
feel,uncomfort,start,stir,insid, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,look,aw,dark,wig,eye,brow,look,light, , , , , , , , , , , , , , , , , , , , , , 
trip,santand,want,stop,curv,friend,sick, , , , , , , , , , , , , , , , , , , , , , , , , 
wake,late,morn,feel,distress,lost,day, , , , , , , , , , , , , , , , , , , , , , , , , 
ask,book,explain,raptur,feel,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , 
bad,night,sleep,woke,sunday,feel,odd,nervous,apprehens, , , , , , , , , , , , , , , , , , , , , , , 
feel,absolut,terrifi, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,vulner,tri,talk,way,find,lie,stori, , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,nervous,write,post, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,indecis,want,top,half,trader,joe,unsalt,almond,butter,slice,banana,half,almond,butter,strawberri,jam, , , , , , , , , , , , , , 
begin,feel,slight,apprehens,actual,know,give,birth, , , , , , , , , , , , , , , , , , , , , , , , 
feel,pressur,sister,plan,friend, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,distraught,tonight, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,particular,fear,love,quot, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,threaten, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,frantic,audit,prefer,silenc, , , , , , , , , , , , , , , , , , , , , , , , , , , 
imag,know,real,violent,quick,feel,shaken,knot,insid, , , , , , , , , , , , , , , , , , , , , , , 
river,raft,nev,boat,tip,suck,rock,got,stuck,think,go,die,quiet,water,like,care,rememb, , , , , , , , , , , , , , , 
want,feel,pressur,come,wonder,bring,breakfast,potluck,wednesday, , , , , , , , , , , , , , , , , , , , , , , 
start,feel,ton,uncomfort,pressur, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,uncertain, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
tri,lean,carolyn,work,happen,past,week,feel,hesit,talk, , , , , , , , , , , , , , , , , , , , , , 
found,gone,school,premis,permisss,wrong,time, , , , , , , , , , , , , , , , , , , , , , , , , 
need,job,feel,uncertain,stay,moment, , , , , , , , , , , , , , , , , , , , , , , , , , 
cut,short,hair,look,like,urg,feel,bash,face, , , , , , , , , , , , , , , , , , , , , , , 
littl,flu,migrain,readi,feel,sort,wimpi,round,year,unexcit,feel,like,haven,t,abl,accomplish,expect,know,ve,live,life,offlin, , , , , , , , , , 
struggl,overwhelm,issu,go,thought,get,start,make,feel,anxious,climb,bed,sound,great, , , , , , , , , , , , , , , , , , 
feel,weird,hous,friend,grown,apart, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,agit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,hesit, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,feel,confus,whilst,read, , , , , , , , , , , , , , , , , , , , , , , , , , , 
come,close,get,control,feel,helpless,overwhelm, , , , , , , , , , , , , , , , , , , , , , , , , 
convinc,meet,bathhous,easier,clean,probabl,like,honest,feel,vulner, , , , , , , , , , , , , , , , , , , , , , 
shake,feel,nervous,like, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
choos,feel,overwhelm,sorri,shake,forward,s,need,happen,extra,bonus,mayb,teach,kid,good,trait,journey, , , , , , , , , , , , , , , 
feel,doubt,took,job, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
home,manag,bring,pleasant,feel,terrifi,lose, , , , , , , , , , , , , , , , , , , , , , , , , 
nt,shoot,employe,restaur,end,build,smoke,polic,station,feel,littl,hesit,crawl,ground,shoot,bar,low,window, , , , , , , , , , , , , , 
feel,doubt,fear, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,ve,shaken,littl,woe,experienc,err,time,month,feel,better,brighter, , , , , , , , , , , , , , , , , , , 
fulli,heaven,father,feel,vulner,ach,heart, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,insid,caus,life,like,game,came,wall,disappear,surround,fear,unprotect,ve,open,oh,ve,trust,ve,felt,like,nake, , , , , , , , , , , 
feel,remind,terrifi,helpless,child, , , , , , , , , , , , , , , , , , , , , , , , , , , 
issu,feel,timid,certain,circumst,discuss,sexual,relationship,status,afraid, , , , , , , , , , , , , , , , , , , , , , 
feel,weird,see,day, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,tortur,sit,blahblah, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,reluct,reveal, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
written,feel,like,need,document,thought,feel,strang,s, , , , , , , , , , , , , , , , , , , , , , , 
ought,cop,give,feel,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , , 
happi,upset,feel,threaten,irrit,frustrat,etc, , , , , , , , , , , , , , , , , , , , , , , , , 
think,talk,lawyer,finish,feel,anxious, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,afraid,half,uncomfort, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,s,resort,paranoid,swallow,drug,simpli,go,physician,usual,believ,problem, , , , , , , , , , , , , , , , , , , , 
feel,anxious,reason,finger, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,peopl,littl,problem,express,t,help,feel,shouldn,t,afraid,let,hang,express,emot,don,t,near,airtim, , , , , , , , , , , , , 
feel,vibrat,restless,energi,lurk,beneath,calm,littl,dirti,exterior, , , , , , , , , , , , , , , , , , , , , , 
feel,frighten,time, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,want,feel,uncomfort, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
look,aspect,life,t,help,feel,littl,apprehens, , , , , , , , , , , , , , , , , , , , , , , , 
begin,feel,strang,kind,deja,vu, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,uncertain,lot,thing,import,thing, , , , , , , , , , , , , , , , , , , , , , , , , , 
love,day,feel,extrem,reluct,colleg,hey,s,got,happen,someday, , , , , , , , , , , , , , , , , , , , , 
read,weird,feel,pit,stomach,mean,afraid,face,thing, , , , , , , , , , , , , , , , , , , , , , , 
feel,like,bottl,champagn,s,shaken,time,cork,come,come,idea, , , , , , , , , , , , , , , , , , , , , 
feel,shaki,uneasi,unsur, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,overwhelm,nt,know,start, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,neurot,creativ,feel,like,old,ladi,want,putter,garden,play,littl,sloppi,tenni,walk,dog, , , , , , , , , , , , , , , , 
feel,quot,taken,conext,person,weird,point,articl,carmit,suppos,state, , , , , , , , , , , , , , , , , , , , , 
actual,copi,book,feel,shi, , , , , , , , , , , , , , , , , , , , , , , , , , , 
probabl,shouldn,t,feel,shaken,truth,fed,child,buri,deep, , , , , , , , , , , , , , , , , , , , , , 
feel,littl,fear,corner,webpag,relationship,blog,friend, , , , , , , , , , , , , , , , , , , , , , , , 
feel,soooo,extrem,frantic,right,alrd,gt,lt,feel,like,cri, , , , , , , , , , , , , , , , , , , , , 
nt,help,feel,terrifi, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
said,time,bush,feel,inhibit,ruthless,impos,agenda,home,abroad, , , , , , , , , , , , , , , , , , , , , , 
casey,s,dad,feel,like,prove,strang,masculin,way,bum,knee, , , , , , , , , , , , , , , , , , , , , 
feel,shaken, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,frantic,paper,left,write,tomorrow,listen,imogen,bit,felt,calm,m,work,paper, , , , , , , , , , , , , , , , , , 
feel,shi,go,lot,peopl, , , , , , , , , , , , , , , , , , , , , , , , , , , 
left,feel,confus,upset, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
expect,feel,frighten,young,hero,anticipatori,come,dread,voldemort,s,regain,power, , , , , , , , , , , , , , , , , , , , 
notic,desper,crave,light,winter,avoid,darken,room,feel,agit, , , , , , , , , , , , , , , , , , , , , , 
spent,semest,feel,timid,recent,decid,nt,fuck, , , , , , , , , , , , , , , , , , , , , , , , 
awok,feel,agit,nt,sleep,decid,check,email,stuff,internet,receiv,urgent,email,ask,shitkrusesay,twitter,account, , , , , , , , , , , , , , , 
feel,scare, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
notic,dealt,insecur,stick,thing,feel,uncomfort,constant,question,end,wrestl,variabl,remov,make,choic,obvious, , , , , , , , , , , , , , , , 
feel,tortur,self,induc,deprec,resent, , , , , , , , , , , , , , , , , , , , , , , , , , 
nt,adapt,japanes,way,thing,feel,apprehens,think,ll,fine,laugh, , , , , , , , , , , , , , , , , , , , , 
feel,restless,time,time, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
look,husband,love,love,heart,feel,felt,today,stood,vulner,grew,deep,strong,nt,realis,love,anymor, , , , , , , , , , , , , , , 
period,life,feel,littl,vulner,time,small, , , , , , , , , , , , , , , , , , , , , , , , , 
help,feel,apprehens,eric,lift,poni,call,taffi, , , , , , , , , , , , , , , , , , , , , , , , 
sensit,feel,bit,shaki,non,confid,s,drive,bit,crazi, , , , , , , , , , , , , , , , , , , , , , 
nt,think,read,feel,hesit, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,choos,pretti,wimpi,song,solo, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,threaten,peopl,wors,peopl,nt, , , , , , , , , , , , , , , , , , , , , , , , , , 
think,abl,heat,feel,uncomfort,ultim,help,thunder,great,win, , , , , , , , , , , , , , , , , , , , , , 
feel,council,start,grow,suspici,action, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,littl,inhibit,class,tonight, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,reluct,home, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
think,situat,men,right,deep,breath,enjoy,date,experi,feel,anxious,idea,impress,ladi,friend,abil,open,door,pay,thing,nt,their, , , , , , , , , , 
feel,helpless,help, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,insecur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,wimpi,aka,cri,comfort,trustworthi, , , , , , , , , , , , , , , , , , , , , , , , , , 
don,t,guy,feel,threaten,strong,women, , , , , , , , , , , , , , , , , , , , , , , , , 
wrote,oh,obvious,obvious,banal,shop,list,kinda,thing,feel,littl,shaki,old,fingertip, , , , , , , , , , , , , , , , , , 
feel,doubt,issu,link,transit, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,afraid,insecur,singl,time, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,hesit,life,singapor,know,real,holiday,go,long,time, , , , , , , , , , , , , , , , , , , , , 
grow,grown,job,meet,busi,function,fanci,work,recept,found,feel,pressur,manicur,pedicur,profession,haircut, , , , , , , , , , , , , , , , 
feel,like,tortur,bodi,mind, , , , , , , , , , , , , , , , , , , , , , , , , , , 
hear,shi,feel,bash,appreci,surpris,happi, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,threaten,yell,person,wife,wife,yell, , , , , , , , , , , , , , , , , , , , , , , , , 
woke,morn,know,pay,hous,fraser,card,bill,feel,strang,reluct, , , , , , , , , , , , , , , , , , , , , 
tri,good,actor,got,feel,afraid, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,helpless,hyster,nt,healthi, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,tortur, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
ask,touch,feel,uncomfort,ask,asid,mother,grandmoth,given,bath,touch,bodi, , , , , , , , , , , , , , , , , , , , 
feel,frantic,late,like,nt,tell,peopl,mean, , , , , , , , , , , , , , , , , , , , , , , , 
feel,frantic,stress,tri,pull,teach,good,lesson,desper,brush,long,forgotten,english,grammer,rule, , , , , , , , , , , , , , , , , 
don,t,feel,anxious,fact,pull,away, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,shi,nt,fight,urg,giggl,blush,m,have,fun, , , , , , , , , , , , , , , , , , , , , , 
read,awhil,set,book,feel,agit,insid, , , , , , , , , , , , , , , , , , , , , , , , , 
struggl,feel,uncertain,worth,christ,truli,believ,god,grace,cover,past,pure, , , , , , , , , , , , , , , , , , , , 
feel,shaki,nervous,dealt,card,shown,reveal,hand,camera, , , , , , , , , , , , , , , , , , , , , , , 
hear,peopl,discuss,subject,matter,feel,littl,agit, , , , , , , , , , , , , , , , , , , , , , , , 
go,send,ship,feel,reluct,becuas,nt,want,custom,handl,nt, , , , , , , , , , , , , , , , , , , , , 
feel,threaten,believ,mean,fear,wrong, , , , , , , , , , , , , , , , , , , , , , , , , , 
meet,director,today,feel,nervous,commit, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,belli,ball,like,frighten,armadillo,wonder, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,apprehens,abt,report, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,restless,like,need,continu,move, , , , , , , , , , , , , , , , , , , , , , , , , , 
don,t,know,s,possibl,feel,scare,visual,mind,base,interpret,plain,word, , , , , , , , , , , , , , , , , , , 
know,possibl,feel,way,feel,distress,know,light, , , , , , , , , , , , , , , , , , , , , , , , 
feel,reluct,step,pointi,toe, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,vulner,look,dress,room, , , , , , , , , , , , , , , , , , , , , , , , , , , 
inspect,sampl,wheat,start,feel,suspici,charact, , , , , , , , , , , , , , , , , , , , , , , , , 
sincer,feel,paranoid,peopl,board,judg,s,s,stat, , , , , , , , , , , , , , , , , , , , , , , 
feel,shaki,emot, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
know,pregnant,feel,paranoid, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
guess,feel,like,shi,peopl,struggl,miss,thing,life,want,stay,close,familiar, , , , , , , , , , , , , , , , , , , 
feel,politician,uptight,selfish,downright,cruel,peopl,time,portray, , , , , , , , , , , , , , , , , , , , , , , 
feel,uptight,ain,t,devast,life,stand,tall,time,fall, , , , , , , , , , , , , , , , , , , , , , 
feel,strang,entiti,live,shell,girl,life,stuff, , , , , , , , , , , , , , , , , , , , , , , , 
turn,feel,like,tortur, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
usual,hear,inspir,feel,littl,doubt,unmotiv,stuck, , , , , , , , , , , , , , , , , , , , , , , , 
went,inward,read,jesus,room,went,feel,uncertain,embarrass, , , , , , , , , , , , , , , , , , , , , , , 
shall,feel,agit,disturb,tribul,suffer,distress,anguish,shall,lament,ceaseless,morn,even,place,tear,shall,shed,blood, , , , , , , , , , , , , , 
sit,theatr,look,begin,feel,littl,alarm,look,note,scantron, , , , , , , , , , , , , , , , , , , , , , 
write,observ,tip,point,feel,insecur,correct,friendship,cool, , , , , , , , , , , , , , , , , , , , , , , 
age,chronolog,feel,like,teenag,uncertain,futur,hold,ll,m,go, , , , , , , , , , , , , , , , , , , , , 
feel,restless,summer, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,distress,lost,confus, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
don,t,dearest,stand,readi,catch,fall,feel,distraught, , , , , , , , , , , , , , , , , , , , , , , 
feel,think,uncertain,life,thing,nt,feel,stress, , , , , , , , , , , , , , , , , , , , , , , , 
recal,see,leav,fall,tree,set,grey,sky,feel,absolut,terrifi, , , , , , , , , , , , , , , , , , , , , 
start,blog,feel,restless,want,quiet,mind, , , , , , , , , , , , , , , , , , , , , , , , , 
stagger,feel,somewhat,intimid, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
worri,feel,pressur,thing,nt,behav,way,way,ve,taught,behav, , , , , , , , , , , , , , , , , , , , , 
feel,hesit,embark,journey,test,articl,s,hold, , , , , , , , , , , , , , , , , , , , , , , , 
feel,nervous,teach,peopl,new,thing,secur, , , , , , , , , , , , , , , , , , , , , , , , , 
person,feel,unsur,stori,rememb,got,text,dad,crystal,clear,forbid,ugm, , , , , , , , , , , , , , , , , , , , 
think,phase,acknowledg,wrong,feel,uncertain,move,phase,acknowledg,need,fix,help, , , , , , , , , , , , , , , , , , , , 
sensit,feel,paranoid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
sure,port,find,lot,chao,pretti,agit,probabl,feel,agit,carri,luggag,hour, , , , , , , , , , , , , , , , , , , 
feel,strang,feel, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
don,t,know,feel,strang,time,wonder,go,major,popul,unawar, , , , , , , , , , , , , , , , , , , , , 
feel,restless,work,time,begun,affect,rest,world, , , , , , , , , , , , , , , , , , , , , , , , 
turn,today,confus,guy,year,ago,singl,feel,reluct,celebr, , , , , , , , , , , , , , , , , , , , , , 
feel,hate,call,bash,stuff, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,hesit,leav,holiday,complain,malaysia,make,student,feel,like,trap,insid,school,long,jail, , , , , , , , , , , , , , , , , 
feel,vulner,time,need,shoulder,lean, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,fear,watch,video, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
hope,new,regimen,effect,babi,boy,sick,long,feel,skeptic,actual,work, , , , , , , , , , , , , , , , , , , , 
start,feel,restless, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
reason,doubt,michael,feel,threaten, , , , , , , , , , , , , , , , , , , , , , , , , , , 
land,feel,slight,shaki,littl,traumat, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,bit,confus,feel,import,retriev,discuss,spirit,shaman, , , , , , , , , , , , , , , , , , , , , , , 
feel,stupid,word,petrifi,incompet,low,extent, , , , , , , , , , , , , , , , , , , , , , , , , 
feel,loss,scare,anxious,depress, , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,frantic,undon,thing,box,thing,unearth,kid,way,heavi,open,box, , , , , , , , , , , , , , , , , , , , 
feel,paranoid,feel,familiar, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
constant,feel,paranoid, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,like,life,ina,bottl,shaken, , , , , , , , , , , , , , , , , , , , , , , , , , 
feel,suspici,nt,walk,way,like,thing,footbal,player,know,ve,m, , , , , , , , , , , , , , , , , , , , 
revelatori,experi,church,gon,na,home,teach,peopl,nt,know,feel,reluct,meet, , , , , , , , , , , , , , , , , , , 
